episode,total_timesteps,length,reward,total_moves,move_ratio,total_senses,sense_ratio,initial_distance_to_victim,distance_to_maximum_belief,distance_to_maximum_belief_reduction,initial_belief_shannon_entropy,belief_shannon_entropy,belief_shannon_entropy_reduction,success,success_rate,failure,failure_rate
2597,762256,400,-0.770802,263,0.6575,137,0.3425,11,10.0,1.0,8.60733,6.5189008712768555,2.0884295,0,0.4435887562572199,1,0.5564112437427802
2598,762354,98,399.089685,77,0.7857142857142857,21,0.21428571428571427,6,19.0,-13.0,8.603626,-0.0,8.603626,1,0.44380292532717475,0,0.5561970746728252
2599,762450,96,401.739217,76,0.7916666666666666,20,0.20833333333333334,14,27.0,-13.0,8.611026,-0.0,8.611026,1,0.4440169295883032,0,0.5559830704116968
2600,762591,141,400.232158,76,0.5390070921985816,65,0.46099290780141844,8,6.0,2.0,8.614708,-0.0,8.614708,1,0.4442307692307692,0,0.5557692307692308
2601,762862,271,398.6166,223,0.8228782287822878,48,0.17712177121771217,2,2.0,0.0,8.622052,-0.0,8.622052,1,0.4444444444444444,0,0.5555555555555556
2602,763262,400,-4.007631,251,0.6275,149,0.3725,17,24.0,-7.0,8.618386,7.6650896072387695,0.95329666,0,0.44427363566487316,1,0.5557263643351268
2603,763268,6,403.16238,5,0.8333333333333334,1,0.16666666666666666,8,30.0,-22.0,8.632996,-0.0,8.632996,1,0.444487130234345,0,0.5555128697656551
2604,763668,400,-0.625511,329,0.8225,71,0.1775,21,22.0,-1.0,8.625709,6.457695484161377,2.168013,0,0.44431643625192013,1,0.5556835637480799
2605,763748,80,399.253089,67,0.8375,13,0.1625,15,7.0,8.0,8.622052,-0.0,8.622052,1,0.44452975047984644,0,0.5554702495201536
2606,763875,127,399.985146,96,0.7559055118110236,31,0.2440944881889764,22,2.0,20.0,8.629356,-0.0,8.629356,1,0.44474290099769764,0,0.5552570990023024
2607,763895,20,400.383392,17,0.85,3,0.15,16,21.0,-5.0,8.625709,-0.0,8.625709,1,0.44495588799386265,0,0.5550441120061373
2608,764127,232,406.039129,178,0.7672413793103449,54,0.23275862068965517,18,8.0,10.0,8.629356,-0.0,8.629356,1,0.44516871165644173,0,0.5548312883435583
2609,764527,400,-3.23501,308,0.77,92,0.23,14,26.0,-12.0,8.611026,7.034297943115234,1.5767279,0,0.44499808355691833,1,0.5550019164430816
2610,764927,400,-1.630106,170,0.425,230,0.575,13,15.0,-2.0,8.614708,5.483241081237793,3.1314669,0,0.44482758620689655,1,0.5551724137931034
2611,765327,400,-3.276423,146,0.365,254,0.635,10,17.0,-7.0,8.618386,7.262379169464111,1.3560071,0,0.44465721945614706,1,0.5553427805438529
2612,765548,221,402.37036,139,0.6289592760180995,82,0.37104072398190047,22,4.0,18.0,8.622052,-0.0,8.622052,1,0.4448698315467075,0,0.5551301684532925
2613,765635,87,402.534474,70,0.8045977011494253,17,0.19540229885057472,11,5.0,6.0,8.614708,-0.0,8.614708,1,0.4450822809031764,0,0.5549177190968235
2614,766035,400,4.329239,292,0.73,108,0.27,16,23.0,-7.0,8.611026,8.108399391174316,0.5026264,0,0.44491201224177507,1,0.555087987758225
2615,766435,400,-0.440583,309,0.7725,91,0.2275,8,14.0,-6.0,8.622052,7.585639953613281,1.0364122,0,0.4447418738049713,1,0.5552581261950287
2616,766679,244,401.546083,156,0.639344262295082,88,0.36065573770491804,8,17.0,-9.0,8.622052,-0.0,8.622052,1,0.44495412844036697,0,0.555045871559633
2617,767079,400,-1.018584,322,0.805,78,0.195,6,8.0,-2.0,8.618386,7.863868713378906,0.75451756,0,0.44478410393580436,1,0.5552158960641956
2618,767479,400,-1.358057,327,0.8175,73,0.1825,13,8.0,5.0,8.60733,6.851142406463623,1.7561879,0,0.44461420932009166,1,0.5553857906799083
2619,767879,400,2.694368,246,0.615,154,0.385,5,15.0,-10.0,8.614708,7.701085090637207,0.91362286,0,0.4444444444444444,1,0.5555555555555556
2620,768279,400,1.09989,298,0.745,102,0.255,24,9.0,15.0,8.625709,7.0783257484436035,1.5473828,0,0.4442748091603053,1,0.5557251908396946
2621,768679,400,-1.697099,319,0.7975,81,0.2025,7,30.0,-23.0,8.614708,7.969443321228027,0.6452646,0,0.4441053033193438,1,0.5558946966806563
2622,769015,336,402.087009,267,0.7946428571428571,69,0.20535714285714285,14,14.0,0.0,8.622052,-0.0,8.622052,1,0.4443173150266972,0,0.5556826849733029
2623,769415,400,0.111083,231,0.5775,169,0.4225,13,15.0,-2.0,8.611026,7.440776824951172,1.170249,0,0.44414792222645827,1,0.5558520777735417
2624,769815,400,-6.827725,283,0.7075,117,0.2925,9,18.0,-9.0,8.618386,7.969566345214844,0.6488199,0,0.44397865853658536,1,0.5560213414634146
2625,770215,400,402.143233,249,0.6225,151,0.3775,5,17.0,-12.0,8.625709,-0.0,8.625709,1,0.4441904761904762,0,0.5558095238095239
2626,770615,400,5.039256,225,0.5625,175,0.4375,16,13.0,3.0,8.625709,7.13417387008667,1.4915347,0,0.44402132520944404,1,0.555978674790556
2627,771015,400,-0.616464,230,0.575,170,0.425,13,16.0,-3.0,8.614708,7.826406478881836,0.78830147,0,0.4438523030072326,1,0.5561476969927674
2628,771415,400,1.849879,247,0.6175,153,0.3825,27,14.0,13.0,8.618386,7.2885236740112305,1.3298626,0,0.4436834094368341,1,0.556316590563166
2629,771815,400,1.471541,273,0.6825,127,0.3175,12,13.0,-1.0,8.614708,7.909724235534668,0.7049837,0,0.4435146443514644,1,0.5564853556485355
2630,772215,400,5.751235,258,0.645,142,0.355,30,23.0,7.0,8.622052,7.54033899307251,1.0817132,0,0.4433460076045627,1,0.5566539923954372
2631,772236,21,402.630552,19,0.9047619047619048,2,0.09523809523809523,9,16.0,-7.0,8.614708,-0.0,8.614708,1,0.443557582668187,0,0.556442417331813
2632,772263,27,401.421605,22,0.8148148148148148,5,0.18518518518518517,8,16.0,-8.0,8.622052,-0.0,8.622052,1,0.44376899696048633,0,0.5562310030395137
2633,772663,400,-0.621366,276,0.69,124,0.31,19,18.0,1.0,8.60733,7.839375972747803,0.76795435,0,0.4436004557538929,1,0.556399544246107
2634,772689,26,399.984211,19,0.7307692307692307,7,0.2692307692307692,12,6.0,6.0,8.636623,-0.0,8.636623,1,0.44381169324221714,0,0.5561883067577829
2635,773089,400,0.822663,237,0.5925,163,0.4075,26,12.0,14.0,8.599912,5.015719890594482,3.5841918,0,0.44364326375711577,1,0.5563567362428843
2636,773489,400,3.328404,303,0.7575,97,0.2425,25,24.0,1.0,8.625709,7.843263149261475,0.78244543,0,0.44347496206373294,1,0.5565250379362671
2637,773720,231,399.593336,118,0.5108225108225108,113,0.48917748917748916,12,3.0,9.0,8.614708,-0.0,8.614708,1,0.44368600682593856,0,0.5563139931740614
2638,774120,400,-0.345699,84,0.21,316,0.79,13,9.0,4.0,8.611026,6.351476192474365,2.2595496,0,0.44351781652767247,1,0.5564821834723275
2639,774520,400,5.160372,297,0.7425,103,0.2575,20,14.0,6.0,8.614708,7.885910511016846,0.72879744,0,0.4433497536945813,1,0.5566502463054187
2640,774920,400,0.530612,278,0.695,122,0.305,4,25.0,-21.0,8.611026,7.302523136138916,1.3085027,0,0.4431818181818182,1,0.5568181818181818
2641,774999,79,403.734167,59,0.7468354430379747,20,0.25316455696202533,17,4.0,13.0,8.611026,-0.0,8.611026,1,0.44339265429761454,0,0.5566073457023855
2642,775302,303,400.813079,224,0.7392739273927392,79,0.2607260726072607,23,3.0,20.0,8.614708,-0.0,8.614708,1,0.4436033308099924,0,0.5563966691900075
2643,775702,400,-0.537613,245,0.6125,155,0.3875,22,11.0,11.0,8.625709,5.2683587074279785,3.3573499,0,0.44343548997351495,1,0.5565645100264851
2644,776102,400,4.628875,215,0.5375,185,0.4625,24,16.0,8.0,8.625709,7.929053783416748,0.6966548,0,0.443267776096823,1,0.556732223903177
2645,776502,400,1.236373,194,0.485,206,0.515,15,3.0,12.0,8.614708,4.9021501541137695,3.7125578,0,0.4431001890359168,1,0.5568998109640831
2646,776902,400,-0.874678,265,0.6625,135,0.3375,15,16.0,-1.0,8.614708,7.792906761169434,0.8218012,0,0.4429327286470144,1,0.5570672713529856
2647,777086,184,399.387572,154,0.8369565217391305,30,0.16304347826086957,5,6.0,-1.0,8.629356,-0.0,8.629356,1,0.4431431809595769,0,0.5568568190404232
2648,777162,76,400.302827,71,0.9342105263157895,5,0.06578947368421052,5,9.0,-4.0,8.622052,-0.0,8.622052,1,0.4433534743202417,0,0.5566465256797583
2649,777562,400,2.65619,259,0.6475,141,0.3525,11,14.0,-3.0,8.622052,7.922738552093506,0.69931364,0,0.4431861079652699,1,0.5568138920347301
2650,777962,400,2.650146,307,0.7675,93,0.2325,8,5.0,3.0,8.611026,7.938238620758057,0.6727872,0,0.4430188679245283,1,0.5569811320754717
2651,778362,400,-3.007237,208,0.52,192,0.48,9,31.0,-22.0,8.60733,7.227499008178711,1.3798313,0,0.44285175405507354,1,0.5571482459449264
2652,778762,400,-2.38002,289,0.7225,111,0.2775,7,20.0,-13.0,8.629356,8.123039245605469,0.50631714,0,0.44268476621417796,1,0.557315233785822
2653,778885,123,400.666414,102,0.8292682926829268,21,0.17073170731707318,7,13.0,-6.0,8.614708,-0.0,8.614708,1,0.4428948360346777,0,0.5571051639653223
2654,778896,11,400.249893,9,0.8181818181818182,2,0.18181818181818182,4,3.0,1.0,8.618386,-0.0,8.618386,1,0.4431047475508666,0,0.5568952524491334
2655,779202,306,400.686876,204,0.6666666666666666,102,0.3333333333333333,11,5.0,6.0,8.614708,-0.0,8.614708,1,0.44331450094161956,0,0.5566854990583804
2656,779602,400,3.497249,211,0.5275,189,0.4725,14,19.0,-5.0,8.611026,7.6276068687438965,0.98341894,0,0.4431475903614458,1,0.5568524096385542
2657,779787,185,402.54456,109,0.5891891891891892,76,0.41081081081081083,20,3.0,17.0,8.625709,-0.0,8.625709,1,0.44335716974030864,0,0.5566428302596914
2658,780187,400,2.176451,279,0.6975,121,0.3025,21,13.0,8.0,8.625709,7.665835380554199,0.9598732,0,0.4431903686982694,1,0.5568096313017307
2659,780587,400,-1.575776,360,0.9,40,0.1,10,12.0,-2.0,8.611026,8.02336597442627,0.58765984,0,0.44302369311771345,1,0.5569763068822866
2660,780665,78,403.600363,62,0.7948717948717948,16,0.20512820512820512,19,8.0,11.0,8.625709,-0.0,8.625709,1,0.4432330827067669,0,0.5567669172932331
2661,780701,36,404.172163,32,0.8888888888888888,4,0.1111111111111111,24,15.0,9.0,8.614708,-0.0,8.614708,1,0.44344231491920333,0,0.5565576850807967
2662,780984,283,401.235835,200,0.7067137809187279,83,0.29328621908127206,8,5.0,3.0,8.614708,-0.0,8.614708,1,0.4436513899323817,0,0.5563486100676184
2663,781384,400,4.091094,275,0.6875,125,0.3125,16,11.0,5.0,8.618386,7.268134117126465,1.3502522,0,0.4434847915884341,1,0.5565152084115659
2664,781784,400,1.959207,260,0.65,140,0.35,17,15.0,2.0,8.625709,6.708723545074463,1.916985,0,0.4433183183183183,1,0.5566816816816816
2665,781954,170,405.854473,123,0.7235294117647059,47,0.27647058823529413,14,2.0,12.0,8.618386,-0.0,8.618386,1,0.44352720450281424,0,0.5564727954971858
2666,782354,400,-0.059411,294,0.735,106,0.265,8,13.0,-5.0,8.636623,7.6756439208984375,0.96097946,0,0.4433608402100525,1,0.5566391597899475
2667,782754,400,-1.228966,354,0.885,46,0.115,17,20.0,-3.0,8.614708,8.286787033081055,0.3279209,0,0.4431946006749156,1,0.5568053993250843
2668,783116,362,398.2464,222,0.6132596685082873,140,0.3867403314917127,3,18.0,-15.0,8.614708,-0.0,8.614708,1,0.4434032983508246,0,0.5565967016491754
2669,783516,400,-0.950467,296,0.74,104,0.26,22,35.0,-13.0,8.618386,8.207585334777832,0.41080093,0,0.4432371674784564,1,0.5567628325215437
2670,783605,89,404.500962,68,0.7640449438202247,21,0.23595505617977527,16,2.0,14.0,8.611026,-0.0,8.611026,1,0.4434456928838951,0,0.5565543071161049
2671,784005,400,0.267698,226,0.565,174,0.435,12,16.0,-4.0,8.622052,7.31975793838501,1.3022943,0,0.44327967053538003,1,0.55672032946462
2672,784405,400,0.153799,300,0.75,100,0.25,25,11.0,14.0,8.603626,7.91404914855957,0.6895771,0,0.4431137724550898,1,0.5568862275449101
2673,784805,400,6.472583,330,0.825,70,0.175,18,13.0,5.0,8.611026,7.907077312469482,0.7039485,0,0.44294799850355404,1,0.557052001496446
2674,785200,395,401.228394,272,0.6886075949367089,123,0.31139240506329113,15,4.0,11.0,8.614708,-0.0,8.614708,1,0.44315632011967093,0,0.5568436798803291
2675,785600,400,-2.406452,291,0.7275,109,0.2725,20,30.0,-10.0,8.618386,6.8312554359436035,1.7871308,0,0.44299065420560746,1,0.5570093457943925
2676,786000,400,-2.219986,342,0.855,58,0.145,5,19.0,-14.0,8.614708,7.950803756713867,0.6639042,0,0.4428251121076233,1,0.5571748878923767
2677,786033,33,400.625626,30,0.9090909090909091,3,0.09090909090909091,17,11.0,6.0,8.622052,-0.0,8.622052,1,0.443033246171087,0,0.5569667538289129
2678,786433,400,-4.260614,296,0.74,104,0.26,7,24.0,-17.0,8.60733,7.59714937210083,1.010181,0,0.44286781179985063,1,0.5571321882001493
2679,786833,400,3.860597,226,0.565,174,0.435,14,24.0,-10.0,8.629356,7.817605018615723,0.81175137,0,0.44270250093318403,1,0.557297499066816
2680,787233,400,1.855423,278,0.695,122,0.305,13,6.0,7.0,8.625709,6.563482284545898,2.0622263,0,0.4425373134328358,1,0.5574626865671641
2681,787256,23,404.461326,18,0.782608695652174,5,0.21739130434782608,23,14.0,9.0,8.618386,-0.0,8.618386,1,0.44274524431182394,0,0.5572547556881761
2682,787656,400,-0.612081,216,0.54,184,0.46,7,8.0,-1.0,8.611026,7.082096099853516,1.5289297,0,0.4425801640566741,1,0.5574198359433259
2683,787872,216,401.445484,94,0.4351851851851852,122,0.5648148148148148,13,6.0,7.0,8.611026,-0.0,8.611026,1,0.44278792396571004,0,0.55721207603429
2684,788272,400,1.959532,281,0.7025,119,0.2975,28,17.0,11.0,8.618386,8.122445106506348,0.49594116,0,0.4426229508196721,1,0.5573770491803278
2685,788521,249,401.543499,140,0.5622489959839357,109,0.43775100401606426,12,11.0,1.0,8.603626,-0.0,8.603626,1,0.4428305400372439,0,0.557169459962756
2686,788565,44,405.485332,42,0.9545454545454546,2,0.045454545454545456,26,5.0,21.0,8.622052,-0.0,8.622052,1,0.4430379746835443,0,0.5569620253164557
2687,788965,400,1.173876,193,0.4825,207,0.5175,16,19.0,-3.0,8.618386,7.393962860107422,1.2244234,0,0.4428730926684034,1,0.5571269073315965
2688,789365,400,3.668366,222,0.555,178,0.445,18,25.0,-7.0,8.603626,6.6952619552612305,1.9083643,0,0.4427083333333333,1,0.5572916666666666
2689,789765,400,-1.836896,311,0.7775,89,0.2225,10,14.0,-4.0,8.611026,7.298397064208984,1.3126287,0,0.44254369654146525,1,0.5574563034585348
2690,790131,366,405.082816,268,0.73224043715847,98,0.2677595628415301,20,9.0,11.0,8.611026,-0.0,8.611026,1,0.44275092936802973,0,0.5572490706319703
2691,790531,400,-0.981026,284,0.71,116,0.29,4,15.0,-11.0,8.622052,7.660497665405273,0.9615545,0,0.44258639910813824,1,0.5574136008918618
2692,790931,400,1.929453,292,0.73,108,0.27,9,25.0,-16.0,8.622052,7.576876163482666,1.045176,0,0.4424219910846954,1,0.5575780089153046
2693,791087,156,399.294753,114,0.7307692307692307,42,0.2692307692307692,9,8.0,1.0,8.611026,-0.0,8.611026,1,0.4426290382473078,0,0.5573709617526922
2694,791262,175,404.668091,148,0.8457142857142858,27,0.15428571428571428,16,2.0,14.0,8.629356,-0.0,8.629356,1,0.44283593170007424,0,0.5571640682999257
2695,791623,361,402.459185,271,0.7506925207756233,90,0.24930747922437674,24,4.0,20.0,8.625709,-0.0,8.625709,1,0.44304267161410016,0,0.5569573283858998
2696,791674,51,404.423594,45,0.8823529411764706,6,0.11764705882352941,24,15.0,9.0,8.636623,-0.0,8.636623,1,0.4432492581602374,0,0.5567507418397626
2697,791980,306,402.259666,229,0.7483660130718954,77,0.25163398692810457,19,13.0,6.0,8.603626,-0.0,8.603626,1,0.44345569150908415,0,0.5565443084909159
2698,792380,400,4.13817,232,0.58,168,0.42,11,13.0,-2.0,8.611026,7.7184672355651855,0.8925586,0,0.44329132690882134,1,0.5567086730911787
2699,792480,100,400.415655,71,0.71,29,0.29,14,15.0,-1.0,8.618386,-0.0,8.618386,1,0.44349759170062986,0,0.5565024082993701
2700,792880,400,1.632179,276,0.69,124,0.31,3,10.0,-7.0,8.622052,7.765282154083252,0.85677004,0,0.44333333333333336,1,0.5566666666666666
2701,792979,99,405.288429,79,0.797979797979798,20,0.20202020202020202,31,1.0,30.0,8.618386,-0.0,8.618386,1,0.4435394298407997,0,0.5564605701592003
2702,793325,346,400.497516,223,0.6445086705202312,123,0.3554913294797688,14,5.0,9.0,8.622052,-0.0,8.622052,1,0.44374537379718726,0,0.5562546262028127
2703,793434,109,405.399359,91,0.8348623853211009,18,0.1651376146788991,27,2.0,25.0,8.618386,-0.0,8.618386,1,0.4439511653718091,0,0.5560488346281909
2704,793834,400,-3.166804,269,0.6725,131,0.3275,10,11.0,-1.0,8.611026,8.089498519897461,0.5215273,0,0.4437869822485207,1,0.5562130177514792
2705,794234,400,0.525708,355,0.8875,45,0.1125,7,7.0,0.0,8.618386,8.051929473876953,0.5664568,0,0.4436229205175601,1,0.55637707948244
2706,794634,400,-0.149546,294,0.735,106,0.265,7,20.0,-13.0,8.614708,8.144973754882812,0.4697342,0,0.4434589800443459,1,0.5565410199556541
2707,795034,400,3.339647,253,0.6325,147,0.3675,23,15.0,8.0,8.614708,7.776102542877197,0.8386054,0,0.44329516069449576,1,0.5567048393055043
2708,795222,188,401.487821,174,0.925531914893617,14,0.07446808510638298,25,6.0,19.0,8.60733,-0.0,8.60733,1,0.4435007385524372,0,0.5564992614475628
2709,795622,400,-2.061821,237,0.5925,163,0.4075,11,11.0,0.0,8.629356,5.674907684326172,2.9544487,0,0.4433370247323736,1,0.5566629752676264
2710,795799,177,403.876176,137,0.7740112994350282,40,0.22598870056497175,18,7.0,11.0,8.618386,-0.0,8.618386,1,0.44354243542435423,0,0.5564575645756458
2711,796199,400,-0.89852,212,0.53,188,0.47,20,17.0,3.0,8.622052,7.928153038024902,0.69389915,0,0.4433788270011066,1,0.5566211729988934
2712,796599,400,1.496846,321,0.8025,79,0.1975,11,12.0,-1.0,8.614708,6.35133695602417,2.263371,0,0.44321533923303835,1,0.5567846607669616
2713,796999,400,3.675622,169,0.4225,231,0.5775,13,13.0,0.0,8.599912,7.36525297164917,1.2346587,0,0.4430519719867306,1,0.5569480280132695
2714,797027,28,401.814348,26,0.9285714285714286,2,0.07142857142857142,17,24.0,-7.0,8.60733,-0.0,8.60733,1,0.44325718496683864,0,0.5567428150331614
2715,797427,400,0.638091,320,0.8,80,0.2,20,7.0,13.0,8.611026,6.0357666015625,2.5752592,0,0.4430939226519337,1,0.5569060773480663
2716,797827,400,-2.186791,155,0.3875,245,0.6125,14,35.0,-21.0,8.625709,7.783982276916504,0.8417263,0,0.4429307805596465,1,0.5570692194403535
2717,797925,98,405.544016,77,0.7857142857142857,21,0.21428571428571427,23,3.0,20.0,8.614708,-0.0,8.614708,1,0.4431358115568642,0,0.5568641884431358
2718,798325,400,-1.854904,266,0.665,134,0.335,18,19.0,-1.0,8.60733,7.39312219619751,1.2142081,0,0.4429727740986019,1,0.5570272259013981
2719,798725,400,-2.388515,363,0.9075,37,0.0925,18,14.0,4.0,8.622052,7.442237377166748,1.1798148,0,0.44280985656491356,1,0.5571901434350864
2720,798933,208,403.442695,151,0.7259615384615384,57,0.27403846153846156,10,11.0,-1.0,8.618386,-0.0,8.618386,1,0.4430147058823529,0,0.5569852941176471
2721,799333,400,-0.347825,238,0.595,162,0.405,17,15.0,2.0,8.611026,4.933931827545166,3.677094,0,0.4428518926865123,1,0.5571481073134877
2722,799697,364,404.554947,206,0.5659340659340659,158,0.4340659340659341,18,3.0,15.0,8.611026,-0.0,8.611026,1,0.44305657604702425,0,0.5569434239529758
2723,800097,400,0.653604,317,0.7925,83,0.2075,6,17.0,-11.0,8.622052,7.36414909362793,1.2579031,0,0.44289386705839145,1,0.5571061329416085
2724,800497,400,0.974805,187,0.4675,213,0.5325,23,17.0,6.0,8.614708,7.037835121154785,1.5768728,0,0.44273127753303965,1,0.5572687224669604
2725,800631,134,401.952453,101,0.753731343283582,33,0.2462686567164179,13,8.0,5.0,8.614708,-0.0,8.614708,1,0.4429357798165138,0,0.5570642201834862
2726,800794,163,406.516754,125,0.7668711656441718,38,0.2331288343558282,18,9.0,9.0,8.622052,-0.0,8.622052,1,0.4431401320616288,0,0.5568598679383713
2727,800982,188,402.670092,146,0.776595744680851,42,0.22340425531914893,13,3.0,10.0,8.640245,-0.0,8.640245,1,0.44334433443344334,0,0.5566556655665567
2728,801105,123,404.850396,99,0.8048780487804879,24,0.1951219512195122,21,2.0,19.0,8.632996,-0.0,8.632996,1,0.4435483870967742,0,0.5564516129032258
2729,801229,124,400.247662,91,0.7338709677419355,33,0.2661290322580645,13,3.0,10.0,8.611026,-0.0,8.611026,1,0.4437522902161964,0,0.5562477097838036
2730,801629,400,0.3657,343,0.8575,57,0.1425,7,25.0,-18.0,8.618386,8.204496383666992,0.41388988,0,0.44358974358974357,1,0.5564102564102564
2731,801658,29,402.745743,21,0.7241379310344828,8,0.27586206896551724,8,6.0,2.0,8.614708,-0.0,8.614708,1,0.4437934822409374,0,0.5562065177590626
2732,802058,400,-4.579397,275,0.6875,125,0.3125,14,25.0,-11.0,8.622052,7.911397933959961,0.71065426,0,0.44363103953147875,1,0.5563689604685212
2733,802458,400,2.518897,308,0.77,92,0.23,10,3.0,7.0,8.611026,5.786533832550049,2.824492,0,0.4434687156970362,1,0.5565312843029637
2734,802637,179,402.160405,138,0.770949720670391,41,0.22905027932960895,6,11.0,-5.0,8.614708,-0.0,8.614708,1,0.4436722750548647,0,0.5563277249451354
2735,803037,400,0.639506,264,0.66,136,0.34,13,10.0,3.0,8.614708,7.433818340301514,1.1808896,0,0.4435100548446069,1,0.5564899451553931
2736,803437,400,3.589328,267,0.6675,133,0.3325,18,26.0,-8.0,8.611026,7.842654228210449,0.7683716,0,0.44334795321637427,1,0.5566520467836257
2737,803688,251,402.857808,161,0.6414342629482072,90,0.35856573705179284,11,7.0,4.0,8.603626,-0.0,8.603626,1,0.443551333576909,0,0.556448666423091
2738,803811,123,400.646017,85,0.6910569105691057,38,0.3089430894308943,8,3.0,5.0,8.618386,-0.0,8.618386,1,0.443754565376187,0,0.556245434623813
2739,804092,281,404.915301,186,0.6619217081850534,95,0.33807829181494664,16,2.0,14.0,8.618386,-0.0,8.618386,1,0.4439576487769259,0,0.5560423512230741
2740,804113,21,399.188945,20,0.9523809523809523,1,0.047619047619047616,8,1.0,7.0,8.614708,-0.0,8.614708,1,0.44416058394160585,0,0.5558394160583942
2741,804513,400,1.749581,273,0.6825,127,0.3175,21,14.0,7.0,8.618386,7.115683555603027,1.5027027,0,0.44399854067858446,1,0.5560014593214155
